src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packets_per_second,bytes_per_second,mean_packet_size,std_packet_size,mean_interarrival,std_interarrival,cv_interarrival,dst_port_count,dst_host_count,dst_connection_count,src_dst_byte_ratio,dns_query_length,dns_entropy,label
192.168.1.100,10.0.0.5,18589,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,23941,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,22207,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,48365,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,25073,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,32169,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,45355,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,39955,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,9909,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,13718,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,61403,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,60811,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,16639,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,4774,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,7223,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,11313,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,23744,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,58138,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,63896,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,833,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,2525,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,44477,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,48740,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,40346,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,4763,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,58685,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,26483,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,39851,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,45972,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,14972,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,4493,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,60316,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,10819,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,15918,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,43737,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,55712,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,39419,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,43698,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,33902,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,23337,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,1049,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,19208,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,40609,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,46304,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,38294,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,57743,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,48848,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,14240,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,44022,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,33111,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,20189,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,31089,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,44921,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,33128,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,52151,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,46650,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,38318,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,60833,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,4668,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,58936,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,61808,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,64050,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,2224,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,7332,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,15825,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,62719,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,54515,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,58285,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,7111,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,17369,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,35261,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,13069,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,23955,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,58791,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,34733,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,20003,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,39568,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,16626,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,11682,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,15515,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,833,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,16540,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,27128,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,33434,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,46986,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,39804,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,47118,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,15086,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,29370,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,17938,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,35363,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,36328,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,20987,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,8087,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,62543,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,1543,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,8.8.8.8,37860,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,5288,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,16837,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,38823,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,45136,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,63001,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,58388,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,48920,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,833,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,36852,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,47952,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,23496,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,23373,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,34372,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,22084,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,29906,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,54595,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,56833,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,20354,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,24202,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,7029,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,28004,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,61748,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,42374,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,20811,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,24005,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,3237,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,15248,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,855,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,45838,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,6763,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,32101,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,833,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,21623,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,12809,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,55959,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,21970,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,63693,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,10.0.0.5,57123,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,833,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,51815,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,14092,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,6337,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,10.0.0.5,22613,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,833,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,1596,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,42639,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,18834,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,13922,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,828,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,50654,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,21495,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,1.1.1.1,15496,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,843,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,10.0.0.5,38098,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,43681,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,8.8.8.8,55907,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,61950,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,10.0.0.5,63017,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,855,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,44390,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.100,1.1.1.1,26629,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,843,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,2218,53,17,1e-06,1,60,1000000.0,60000000.0,60.0,0.0,0.0,0.0,0.0,3,3,816,60,15.0,2.8225797618424915,BENIGN
192.168.1.101,1.1.1.1,36942,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,25598,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,48673,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,64237,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,6361,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.101,8.8.8.8,27165,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,828,40,0.0,0.0,BENIGN
192.168.1.100,8.8.8.8,55500,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
192.168.1.101,1.1.1.1,50985,443,6,1e-06,1,40,1000000.0,40000000.0,40.0,0.0,0.0,0.0,0.0,3,3,816,40,0.0,0.0,BENIGN
