src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packets_per_second,bytes_per_second,mean_packet_size,std_packet_size,mean_interarrival,dst_port_count,dst_host_count,src_dst_byte_ratio,dns_query_length,dns_entropy
171.126.66.11,10.0.0.5,37314,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
187.92.248.112,10.0.0.5,23008,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
90.0.242.216,10.0.0.5,63173,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
193.184.227.240,10.0.0.5,34780,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
183.166.187.182,10.0.0.5,17419,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
105.130.189.204,10.0.0.5,51846,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
14.105.241.190,10.0.0.5,26529,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
252.74.99.230,10.0.0.5,16170,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
255.66.49.231,10.0.0.5,42402,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
171.50.186.62,10.0.0.5,34210,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
187.138.43.160,10.0.0.5,53536,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
224.193.228.174,10.0.0.5,65246,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
233.83.150.87,10.0.0.5,18193,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
223.242.0.100,10.0.0.5,56519,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
248.87.37.159,10.0.0.5,52813,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
86.14.227.237,10.0.0.5,28603,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
251.253.142.145,10.0.0.5,28711,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
107.30.37.18,10.0.0.5,62432,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
64.10.70.33,10.0.0.5,63247,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
86.51.115.92,10.0.0.5,29189,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
82.247.217.14,10.0.0.5,5842,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
5.215.53.10,10.0.0.5,51135,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
196.132.55.145,10.0.0.5,28434,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
91.28.163.226,10.0.0.5,4482,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
104.45.176.102,10.0.0.5,5703,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
232.60.178.95,10.0.0.5,32024,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
13.29.30.3,10.0.0.5,34828,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
18.1.245.27,10.0.0.5,33217,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
244.58.133.199,10.0.0.5,19214,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
90.82.19.17,10.0.0.5,6435,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
117.24.208.23,10.0.0.5,33891,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
23.211.241.15,10.0.0.5,19601,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
123.88.225.44,10.0.0.5,15015,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
175.85.197.53,10.0.0.5,10693,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
148.155.35.32,10.0.0.5,36423,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
163.10.186.165,10.0.0.5,15751,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
27.104.107.40,10.0.0.5,32302,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
109.245.9.132,10.0.0.5,12846,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
169.11.120.122,10.0.0.5,59949,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
100.110.210.42,10.0.0.5,22944,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
53.183.203.109,10.0.0.5,30983,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
97.111.107.226,10.0.0.5,42723,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
52.61.56.32,10.0.0.5,26023,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
48.3.84.119,10.0.0.5,21744,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
84.79.168.39,10.0.0.5,4392,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
153.52.57.241,10.0.0.5,32267,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
163.153.238.68,10.0.0.5,37235,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
88.10.251.188,10.0.0.5,38162,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
175.67.119.39,10.0.0.5,56417,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
152.61.20.90,10.0.0.5,15602,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
89.33.244.253,10.0.0.5,8504,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
24.225.163.212,10.0.0.5,38737,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
39.0.145.102,10.0.0.5,46112,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
249.45.67.106,10.0.0.5,44732,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
164.154.95.16,10.0.0.5,39359,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
218.57.190.201,10.0.0.5,64728,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
102.180.157.92,10.0.0.5,59643,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
27.135.244.66,10.0.0.5,43824,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
9.114.190.29,10.0.0.5,29565,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
102.229.202.30,10.0.0.5,7992,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
235.113.203.94,10.0.0.5,5348,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
213.200.96.23,10.0.0.5,55181,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
47.140.58.217,10.0.0.5,27586,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
191.115.35.23,10.0.0.5,19545,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
104.73.106.48,10.0.0.5,15292,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
153.66.195.2,10.0.0.5,9055,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
32.10.39.50,10.0.0.5,26258,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
180.64.233.59,10.0.0.5,13295,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
33.249.36.138,10.0.0.5,29560,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
154.139.82.235,10.0.0.5,7077,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
40.154.238.120,10.0.0.5,12596,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
3.27.135.178,10.0.0.5,61439,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
232.171.69.213,10.0.0.5,8701,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
218.243.173.21,10.0.0.5,30355,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
61.189.120.49,10.0.0.5,24830,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
115.215.75.28,10.0.0.5,44620,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
180.89.128.146,10.0.0.5,38795,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
51.132.166.92,10.0.0.5,58042,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
41.221.226.69,10.0.0.5,32898,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
24.58.13.3,10.0.0.5,34673,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
11.12.150.235,10.0.0.5,20384,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
12.199.79.237,10.0.0.5,5880,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
44.143.106.184,10.0.0.5,57972,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
196.79.206.153,10.0.0.5,57629,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
255.52.16.80,10.0.0.5,40959,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
6.16.59.232,10.0.0.5,60863,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
120.0.70.250,10.0.0.5,6961,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
68.149.59.153,10.0.0.5,29514,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
14.148.187.194,10.0.0.5,41756,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
198.151.64.137,10.0.0.5,25858,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
196.224.90.167,10.0.0.5,10712,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
52.58.165.32,10.0.0.5,28875,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
204.122.230.211,10.0.0.5,22459,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
40.238.237.67,10.0.0.5,43311,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
165.29.80.93,10.0.0.5,27942,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
202.129.117.121,10.0.0.5,50003,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
89.35.89.117,10.0.0.5,8184,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
186.57.179.25,10.0.0.5,14675,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
191.139.59.104,10.0.0.5,26385,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
234.149.249.97,10.0.0.5,8384,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
20.93.245.203,10.0.0.5,58935,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
202.86.246.104,10.0.0.5,1526,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
65.16.97.132,10.0.0.5,56476,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
202.247.222.98,10.0.0.5,58613,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
8.55.195.171,10.0.0.5,47593,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
201.67.33.140,10.0.0.5,16961,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
226.47.28.223,10.0.0.5,41335,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
59.183.4.108,10.0.0.5,44364,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
108.10.243.148,10.0.0.5,24419,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
246.159.41.63,10.0.0.5,61372,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
56.247.106.29,10.0.0.5,34138,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
245.192.127.238,10.0.0.5,9276,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
191.25.169.229,10.0.0.5,29133,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
108.224.135.36,10.0.0.5,9927,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
86.47.254.61,10.0.0.5,36608,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
123.47.97.31,10.0.0.5,21437,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
188.22.231.34,10.0.0.5,49481,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
69.36.173.20,10.0.0.5,24081,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
125.236.232.13,10.0.0.5,60151,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
2.5.79.131,10.0.0.5,45962,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
179.75.214.197,10.0.0.5,5800,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
224.247.228.33,10.0.0.5,55228,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
59.32.22.45,10.0.0.5,19409,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
245.117.201.242,10.0.0.5,65194,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
186.160.41.238,10.0.0.5,61722,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
54.29.58.204,10.0.0.5,24006,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
209.13.37.129,10.0.0.5,48835,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
105.237.19.175,10.0.0.5,20855,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
192.160.222.21,10.0.0.5,12402,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
86.48.211.121,10.0.0.5,55827,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
217.172.15.5,10.0.0.5,14261,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
189.117.121.39,10.0.0.5,30460,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
215.127.142.145,10.0.0.5,57914,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
59.136.169.100,10.0.0.5,26446,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
251.120.36.83,10.0.0.5,43763,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
46.77.212.142,10.0.0.5,3691,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
66.168.208.51,10.0.0.5,18340,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
242.128.13.164,10.0.0.5,45428,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
144.18.131.212,10.0.0.5,50391,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
63.243.237.226,10.0.0.5,21424,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
170.42.193.172,10.0.0.5,21388,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
165.95.110.124,10.0.0.5,8249,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
72.250.80.144,10.0.0.5,63384,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
119.50.29.45,10.0.0.5,4495,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
202.161.112.137,10.0.0.5,31176,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
106.83.213.170,10.0.0.5,58795,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
130.113.39.212,10.0.0.5,6413,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
92.3.255.254,10.0.0.5,56601,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
167.129.64.224,10.0.0.5,43649,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
24.119.194.202,10.0.0.5,45017,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
149.2.175.11,10.0.0.5,47404,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
58.145.138.154,10.0.0.5,10636,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
162.168.58.248,10.0.0.5,4268,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
128.189.64.166,10.0.0.5,21664,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
190.225.57.67,10.0.0.5,33549,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
221.159.224.190,10.0.0.5,40735,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
11.91.60.158,10.0.0.5,52235,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
169.0.228.202,10.0.0.5,25077,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
133.250.0.58,10.0.0.5,49161,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
47.153.110.214,10.0.0.5,35433,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
223.1.172.55,10.0.0.5,17826,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
250.135.176.72,10.0.0.5,18454,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
24.82.235.206,10.0.0.5,19166,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
250.39.136.91,10.0.0.5,22676,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
8.181.162.138,10.0.0.5,32070,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
206.165.224.152,10.0.0.5,44003,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
114.199.150.35,10.0.0.5,17237,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
55.163.101.144,10.0.0.5,32286,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
60.69.239.207,10.0.0.5,7881,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
208.174.208.0,10.0.0.5,29862,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
45.96.141.1,10.0.0.5,59862,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
57.14.153.210,10.0.0.5,5739,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
255.114.45.207,10.0.0.5,16816,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
130.132.45.153,10.0.0.5,57736,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
74.106.234.138,10.0.0.5,27558,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
154.187.94.176,10.0.0.5,32664,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
32.19.31.120,10.0.0.5,40681,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
117.255.50.59,10.0.0.5,8430,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
107.18.59.118,10.0.0.5,53441,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
107.113.223.255,10.0.0.5,50455,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
12.38.211.80,10.0.0.5,33265,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
45.132.79.92,10.0.0.5,52741,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
104.162.99.146,10.0.0.5,64273,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
148.72.251.240,10.0.0.5,39769,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
113.60.176.73,10.0.0.5,54487,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
126.30.33.163,10.0.0.5,34944,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
245.70.240.4,10.0.0.5,19244,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
41.255.245.2,10.0.0.5,8419,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
103.35.75.176,10.0.0.5,57593,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
120.179.198.13,10.0.0.5,41671,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
115.37.78.241,10.0.0.5,7745,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
145.114.179.165,10.0.0.5,26435,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
140.164.230.109,10.0.0.5,63733,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
131.83.250.132,10.0.0.5,5603,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
241.201.145.232,10.0.0.5,28273,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
223.243.27.253,10.0.0.5,29759,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
212.82.147.64,10.0.0.5,19145,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
143.98.19.37,10.0.0.5,16941,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
85.104.33.39,10.0.0.5,49634,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
110.231.43.78,10.0.0.5,18162,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
219.0.95.152,10.0.0.5,62133,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
155.194.105.180,10.0.0.5,60062,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
231.205.252.201,10.0.0.5,58663,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
232.141.16.217,10.0.0.5,26403,80,6,1e-06,1,40,1000000.0,40000000.0,40.0,0,0.0,1,1,40,0.0,0.0
